Date,^GDAXI
2014-06-16,-0.29186126166527493
2014-06-17,0.36698982647526074
2014-06-18,0.10085076585831486
2014-06-19,0.7391295014772574
2014-06-20,-0.16767113350637478
2014-06-23,-0.666265062308485
2014-06-24,0.17281998611193158
2014-06-25,-0.7101986986423111
2014-06-26,-0.6389563373969788
2014-06-27,0.10468394887758543
2014-06-30,0.1822086391851281
2014-07-01,0.702695119905599
2014-07-02,0.08942685790972936
2014-07-03,1.1851293472488182
2014-07-04,-0.2031050872392779
2014-07-07,-1.034495670504411
2014-07-08,-1.3558025818957
2014-07-09,0.3629084123439848
2014-07-10,-1.5315220491778982
2014-07-11,0.07461615550908629
2014-07-14,1.1997452219176783
2014-07-15,-0.6522250581099138
2014-07-16,1.4287148700806658
2014-07-17,-1.0746939265796702
2014-07-18,-0.34775146944753693
2014-07-21,-1.1170128485998518
2014-07-22,1.2641321277687392
2014-07-23,0.1973481867496259
2014-07-24,0.41437330714441295
2014-07-25,-1.5439062658938267
2014-07-28,-0.4764525766916727
2014-07-29,0.5761551119205655
2014-07-30,-0.6229482511783737
2014-07-31,-1.9599348423146927
2014-08-01,-2.12066224245534
2014-08-04,-0.6092347352332456
2014-08-05,0.38814722796857465
2014-08-06,-0.651758981329201
2014-08-07,-1.002488042814987
2014-08-08,-0.32855678482930323
2014-08-11,1.8848205174056463
2014-08-12,-1.2194039063015016
2014-08-13,1.4167926903082873
2014-08-14,0.2846262858095342
2014-08-15,-1.4467134699417863
2014-08-18,1.6657714689398866
2014-08-19,0.9575106606392233
2014-08-20,-0.21137997953914361
2014-08-21,0.9292596639320176
2014-08-22,-0.6655096242474658
2014-08-25,1.8141185997420077
2014-08-26,0.8169440918079489
2014-08-27,-0.19251038523258726
2014-08-28,-1.1259983740261748
2014-08-29,0.08039360595659663
2014-09-01,0.09351689904485543
2014-09-02,0.29484045787851576
2014-09-03,1.248827395238344
2014-09-04,1.0105072227801501
2014-09-05,0.23377792125071403
2014-09-08,0.11290146364503523
2014-09-09,-0.4862173365034526
2014-09-10,-0.10849873711939756
2014-09-11,-0.09168627380324415
2014-09-12,-0.4151545538301337
2014-09-15,0.08803382831250954
2014-09-16,-0.2767928460916722
2014-09-17,0.29615110520677457
2014-09-18,1.4042623509135579
2014-09-19,0.01153095217292822
2014-09-22,-0.508674028759441
2014-09-23,-1.5974823835134884
2014-09-24,0.69522482987366
2014-09-25,-1.5852629443418185
2014-09-26,-0.20483573306996383
2014-09-29,-0.7152571443115396
2014-09-30,0.5438874333824752
2014-10-01,-0.9786662337966952
2014-10-02,-2.0062412084431362
2014-10-06,0.1502845788489365
2014-10-07,-1.3478745110708041
2014-10-08,-1.0052312788799211
2014-10-09,0.10765850965274114
2014-10-10,-2.4302875032455455
2014-10-13,0.26839168561153304
2014-10-14,0.14492047608407982
2014-10-15,-2.9117126709072845
2014-10-16,0.12766298073944918
2014-10-17,3.06760168222381
2014-10-20,-1.508561676189047
2014-10-21,1.922273209160778
2014-10-22,0.5966180299744405
2014-10-23,1.1916218771517557
2014-10-24,-0.6599348012283986
2014-10-27,-0.9523548790212597
2014-10-28,1.842820094783974
2014-10-29,0.16108361838065807
2014-10-30,0.3520268556236049
2014-10-31,2.299565683180036
2014-11-03,-0.809215464978686
2014-11-04,-0.9255108134308243
2014-11-05,1.6125351437441482
2014-11-06,0.6626039313485359
2014-11-07,-0.9168094308616527
2014-11-10,0.6440807993244336
2014-11-11,0.18332623643095464
2014-11-12,-1.7015523076497552
2014-11-13,0.4068357004391703
2014-11-14,0.04789531739863679
2014-11-17,0.5755535584808511
2014-11-18,1.6008616192453438
2014-11-19,0.17189763387357795
2014-11-20,0.1178462727976511
2014-11-21,2.5872941703116363
2014-11-24,0.542987197968515
2014-11-25,0.7703085349666435
2014-11-26,0.549632194602642
2014-11-27,0.5963744734985588
2014-11-28,0.059927604199537715
2014-12-01,-0.17388222697848962
2014-12-02,-0.29581179621632764
2014-12-03,0.3788832723897493
2014-12-04,-1.2151648413425724
2014-12-05,2.365091214157853
2014-12-08,-0.717638010246363
2014-12-09,-2.234265512952818
2014-12-10,0.061454322160341364
2014-12-11,0.6387873607813858
2014-12-12,-2.7528717454737
2014-12-15,-2.7549344493298693
2014-12-16,2.4329817537440777
2014-12-17,-0.2036805783174975
2014-12-18,2.75525714272896
2014-12-19,-0.2459393561069994
2014-12-22,0.8019269401493753
2014-12-23,0.5695482932846515
2014-12-29,0.05057655907963592
2014-12-30,-1.2322869328709587
2015-01-02,-0.41715698050281863
2015-01-05,-3.0314408827734116
2015-01-06,-0.036953315103972845
2015-01-07,0.511060102180777
2015-01-08,3.3009209896023446
2015-01-09,-1.9410368265977325
2015-01-12,1.3731316285774768
2015-01-13,1.613384008995992
2015-01-14,-1.2543885465696933
2015-01-15,2.1717088742303874
2015-01-16,1.3382045038882429
2015-01-19,0.7308179785839315
2015-01-20,0.14420147598689473
2015-01-21,0.4096118581476084
2015-01-22,1.3155784749868231
2015-01-23,2.02954966714918
2015-01-26,1.3871037685023675
2015-01-27,-1.5844893193580605
2015-01-28,0.7721817805421066
2015-01-29,0.2508331912133808
2015-01-30,-0.40639676815863246
2015-02-02,1.2423485016507714
2015-02-03,0.5795913431863984
2015-02-04,0.18686240139522123
2015-02-05,-0.05418003768292498
2015-02-06,-0.5426737390559172
2015-02-09,-1.7004662462076177
2015-02-10,0.8434366601663058
2015-02-11,-0.015993037568278533
2015-02-12,1.5461907213427615
2015-02-13,0.3998533726206623
2015-02-16,-0.3670730980762203
2015-02-17,-0.25308726682465493
2015-02-18,0.5982633862668113
2015-02-19,0.372814170652133
2015-02-20,0.44166530847070645
2015-02-23,0.7238501306681207
2015-02-24,0.6699353601901046
2015-02-25,0.04041126841034542
2015-02-26,1.0375787474190419
2015-02-27,0.6552904447296979
2015-03-02,0.0762772918896186
2015-03-03,-1.1458553837730094
2015-03-04,0.9705937592901734
2015-03-05,0.9926520654791975
2015-03-06,0.4073742585335137
2015-03-09,0.26923041553540544
2015-03-10,-0.7081628496875616
2015-03-11,2.6226981531753077
2015-03-12,-0.05592442182501069
2015-03-13,0.8625909197613515
2015-03-16,2.2112806420226043
2015-03-17,-1.5477011890782848
2015-03-18,-0.4859531276852869
2015-03-19,-0.19619663698058265
2015-03-20,1.1694111158377012
2015-03-23,-1.1993376630505328
2015-03-24,0.9191993830063654
2015-03-25,-1.176085392213077
2015-03-26,-0.18255203517504706
2015-03-27,0.20791488995379614
2015-03-30,1.8175051461221918
2015-03-31,-0.9965070692670074
2015-04-01,0.2938138153799364
2015-04-02,-0.2836212106403588
2015-04-07,1.2961907548106786
2015-04-08,-0.7256772714825017
2015-04-09,1.0790820788861537
2015-04-10,1.6975150987284626
2015-04-13,-0.29133940854852747
2015-04-14,-0.90474740906335
2015-04-15,0.030583782353453423
2015-04-16,-1.9189822987072713
2015-04-17,-2.6189094724355084
2015-04-20,1.723577028286268
2015-04-21,0.4000587876355628
2015-04-22,-0.6066311038550631
2015-04-23,-1.21904220511822
2015-04-24,0.7416362530257729
2015-04-27,1.9146115533172863
2015-04-28,-1.9077490574744589
2015-04-29,-3.260779657578051
2015-04-30,0.18927835406300927
2015-05-04,1.4342629571895031
2015-05-05,-2.5465548567929837
2015-05-06,0.19817337374544217
2015-05-07,0.5081215851015367
2015-05-08,2.610795019258733
2015-05-11,-0.31117276773896463
2015-05-12,-1.736339645183075
2015-05-13,-1.059866945457266
2015-05-14,1.818895264727179
2015-05-15,-0.9804987627932513
2015-05-18,1.2781565038276994
2015-05-19,2.209695072129737
2015-05-20,-0.04101251103864216
2015-05-21,0.13595984628538269
2015-05-22,-0.418758352297266
2015-05-26,-1.6201613057116746
2015-05-27,1.2480789379208328
2015-05-28,-0.7979978934664097
2015-05-29,-2.284500530823396
2015-06-01,0.19457002675669133
2015-06-02,-0.9422490843576914
2015-06-03,0.7984800293607486
2015-06-04,-0.6943766471965744
2015-06-05,-1.2729855988087821
2015-06-08,-1.1879580108158359
2015-06-09,-0.5767194211300727
2015-06-10,2.372262038316057
2015-06-11,0.5964272771133665
2015-06-12,-1.2099078095747156
2015-06-15,-1.9072407314937243
2015-06-16,0.5360228370555343
2015-06-17,-0.5994018624100437
2015-06-18,1.1077957694327454
2015-06-19,-0.5438053988285523
2015-06-22,3.737227695572276
2015-06-23,0.7133003878696548
2015-06-24,-0.6194587767191762
2015-06-25,0.016301302586778223
2015-06-26,0.16807610693602942
2015-06-29,-3.625806465042097
2015-06-30,-1.2550500898079087
2015-07-01,2.1291224435546754
2015-07-02,-0.7284676594455852
2015-07-03,-0.36971287654303797
2015-07-06,-1.5286608335353942
2015-07-07,-1.983146019532986
2015-07-08,0.6583226507655586
2015-07-09,2.2914328039838954
2015-07-10,2.8616075379420476
2015-07-13,1.4802895540734107
2015-07-14,0.2827714726772971
2015-07-15,0.19742556979617693
2015-07-16,1.5230463966160135
2015-07-17,-0.3705819615601074
2015-07-20,0.5322703243997098
2015-07-21,-1.1218370245742768
2015-07-22,-0.7275982279223897
2015-07-23,-0.07432511928585808
2015-07-24,-1.440648903070011
2015-07-27,-2.5983585142766645
2015-07-28,1.057212942481752
2015-07-29,0.3389609273708267
2015-07-30,0.40322971765859783
2015-07-31,0.4594488335726991
2015-08-03,1.1843078662861746
2015-08-04,0.10786637880907896
2015-08-05,1.560975775860064
2015-08-06,-0.44097495907951906
2015-08-07,-0.8170423202531476
2015-08-10,0.9867772985018273
2015-08-11,-2.7176450310901505
2015-08-12,-3.3222580867577194
2015-08-13,0.8206303907796543
2015-08-14,-0.26809600888450785
2015-08-17,-0.4087450189972521
2015-08-18,-0.22337012432946
2015-08-19,-2.1648106269258554
2015-08-20,-2.367790130393067
2015-08-21,-2.9936101234304817
2015-08-24,-4.816498273740313
2015-08-25,4.8520549817836685
2015-08-26,-1.2987696537517561
2015-08-27,3.133123401204447
2015-08-28,-0.16580695630364825
2015-08-31,-0.3800990183736309
2015-09-01,-2.4059289643441972
2015-09-02,0.3237653062578027
2015-09-03,2.64958542871128
2015-09-04,-2.749254070358251
2015-09-07,0.7005690748813909
2015-09-08,1.5971903215448195
2015-09-09,0.30872994241128227
2015-09-10,-0.903600502610602
2015-09-11,-0.8545430124527212
2015-09-14,0.08077554601693758
2015-09-15,0.5550211971676395
2015-09-16,0.38285060311159613
2015-09-17,0.02317193649227071
2015-09-18,-3.1117765701018185
2015-09-21,0.32570023161168243
2015-09-22,-3.8720582724485615
2015-09-23,0.4374645759939749
2015-09-24,-1.9431067768105592
2015-09-25,2.729697690920686
2015-09-28,-2.1384041682528365
2015-09-29,-0.3501588162141063
2015-09-30,2.198213033404162
2015-10-01,-1.5774231226413236
2015-10-02,0.4597592420078268
2015-10-05,2.702783414266476
2015-10-06,0.8930147109007749
2015-10-07,0.680015994271678
2015-10-08,0.22711413217235973
2015-10-09,1.0306810791027963
2015-10-12,0.22981781979941374
2015-10-13,-0.8635122884308476
2015-10-14,-1.1727302537773336
2015-10-15,1.490972105211989
2015-10-16,0.3929741969347142
2015-10-19,0.5908611903262209
2015-10-20,-0.1637445384312803
2015-10-21,0.8870940228780027
2015-10-22,2.4494159251195784
2015-10-23,2.8430277739495127
2015-10-26,0.06297316848501844
2015-10-27,-1.0156577440525831
2015-10-28,1.2987411193315317
2015-10-29,-0.2877125377738683
2015-10-30,0.45540563104233056
2015-11-02,0.92226837436209
2015-11-03,0.004387477782412211
2015-11-04,-0.971821359015086
2015-11-05,0.39111114315165185
2015-11-06,0.9169116275333493
2015-11-09,-1.583083789090331
2015-11-10,0.15769921789976193
2015-11-11,0.6931880143649644
2015-11-12,-1.1548062625103117
2015-11-13,-0.690797848495801
2015-11-16,0.0450953360046275
2015-11-17,2.377960731772549
2015-11-18,-0.10113400787393116
2015-11-19,1.1384837034919786
2015-11-20,0.30974336403776326
2015-11-23,-0.24779712652800456
2015-11-24,-1.4375729366789745
2015-11-25,2.13141266640977
2015-11-26,1.3448616263360458
2015-11-27,-0.23887102060294643
2015-11-30,0.7803068453422819
2015-12-01,-1.0686646709542138
2015-12-02,-0.6344494052440992
2015-12-03,-3.647290481846446
2015-12-04,-0.3448314921195489
2015-12-07,1.2384765121525396
2015-12-08,-1.9712446748386392
2015-12-09,-0.762808479534728
2015-12-10,0.06077415620983726
2015-12-11,-2.472739292679184
2015-12-14,-1.9602738338764802
2015-12-15,3.0215438295333352
2015-12-16,0.18049916973393032
2015-12-17,2.5356716246895825
2015-12-18,-1.2173653317646316
2015-12-21,-1.046357579619714
2015-12-22,-0.08595548005849651
2015-12-23,2.252030139555126
2015-12-28,-0.6896580004033059
2015-12-29,1.9172197801598698
2015-12-30,-1.0843884689112868
2016-01-04,-4.372041252076922
2016-01-05,0.2589083229894957
2016-01-06,-0.9362718987810159
2016-01-07,-2.3193219418532545
2016-01-08,-1.3163589010021501
2016-01-11,-0.24671177806407202
2016-01-12,1.6189685023555607
2016-01-13,-0.24535506694947098
2016-01-14,-1.6883054893338492
2016-01-15,-2.5744698948154605
2016-01-18,-0.24565780997225858
2016-01-19,1.4840250415725977
2016-01-20,-2.8609472623325654
2016-01-21,1.9247924655270303
2016-01-22,1.9724444386953845
2016-01-25,-0.29464610402187685
2016-01-26,0.885532146996704
2016-01-27,0.5894411998664447
2016-01-28,-2.4716975505696457
2016-01-29,1.6310985426529774
2016-02-01,-0.41143941084455626
2016-02-02,-1.8289002039905022
2016-02-03,-1.5379015807546723
2016-02-04,-0.4404039741155723
2016-02-05,-1.1470385880305947
2016-02-08,-3.3604058798767995
2016-02-09,-1.119461829286201
2016-02-10,1.5409818659336338
2016-02-11,-2.9762189827581524
2016-02-12,2.422635944791088
2016-02-15,2.633864967607679
2016-02-16,-0.7821399261259212
2016-02-17,2.6157003402910175
2016-02-18,0.9174776676247929
2016-02-19,-0.8019466801395403
2016-02-22,1.9570666298294028
2016-02-23,-1.651615687928946
2016-02-24,-2.6794769115721233
2016-02-25,1.7696357172271666
2016-02-26,1.929711839594005
2016-02-29,-0.18832870389885048
2016-03-01,2.3085898838238856
2016-03-02,0.6100422237687882
2016-03-03,-0.25296523380406427
2016-03-04,0.7381487174367387
2016-03-07,-0.46156287110777855
2016-03-08,-0.8844601675653768
2016-03-09,0.3118015640762775
2016-03-10,-2.3406369189892304
2016-03-11,3.445678592693309
2016-03-14,1.6056725033395205
2016-03-15,-0.5662517296669585
2016-03-16,0.49766533898059706
2016-03-17,-0.917814342346093
2016-03-18,0.5906342763522184
2016-03-21,-0.021710724702306096
2016-03-22,0.4148769586820956
2016-03-23,0.3290844242426022
2016-03-24,-1.7266974924547092
2016-03-29,0.37074142131324983
2016-03-30,1.5919422970949337
2016-03-31,-0.8105191198943305
2016-04-01,-1.7294846581392063
2016-04-04,0.27976591364687137
2016-04-05,-2.6693754007857344
2016-04-06,0.6373778924438852
2016-04-07,-0.980315987680667
2016-04-08,0.9569354405545868
2016-04-11,0.6291622132012507
2016-04-12,0.8072213730028035
2016-04-13,2.674867807226511
2016-04-14,0.6714898055001591
2016-04-15,-0.4177679653859274
2016-04-18,0.6815381043959484
2016-04-19,2.2402636959670605
2016-04-20,0.6903942491844294
2016-04-21,0.1384707081190941
2016-04-22,-0.5982003926542578
2016-04-25,-0.7658372853881844
2016-04-26,-0.33823003947035907
2016-04-27,0.39145351292289654
2016-04-28,0.20678279705750066
2016-04-29,-2.7720733678800054
2016-05-02,0.8362195770046644
2016-05-03,-1.9601586908218873
2016-05-04,-0.9974209122852256
2016-05-05,0.23994136687406067
2016-05-06,0.1834501835447236
2016-05-09,1.1137403432774422
2016-05-10,0.6486632171165999
2016-05-11,-0.7004769179784902
2016-05-12,-1.1412906261434066
2016-05-13,0.9162837711112815
2016-05-17,-0.6320605018380413
2016-05-18,0.5348564504097153
2016-05-19,-1.4929090659573503
2016-05-20,1.2188709776226834
2016-05-23,-0.7463172306924759
2016-05-24,2.161127903055611
2016-05-25,1.4598679805480215
2016-05-26,0.6592490323730733
2016-05-27,0.13229824834715348
2016-05-30,0.4551117952843817
2016-05-31,-0.6845077673333753
2016-06-01,-0.5696921654290646
2016-06-02,0.03487647996664343
2016-06-03,-1.0313605755715958
2016-06-06,0.1762264405121501
2016-06-07,1.6326647184471632
2016-06-08,-0.689106978575541
2016-06-09,-1.2623115012453725
2016-06-10,-2.552402214677897
2016-06-13,-1.8180178247414298
2016-06-14,-1.4417815067359447
2016-06-15,0.9150976406794171
2016-06-16,-0.5871469272810874
2016-06-17,0.8434138367482875
2016-06-20,3.3755337546339788
2016-06-21,0.5358075461349809
2016-06-22,0.5528030997313599
2016-06-23,1.8297429128345102
2016-06-24,-7.0672722663131005
2016-06-27,-3.0651794480587644
2016-06-28,1.9088064662488395
2016-06-29,1.7313460271418533
2016-06-30,0.7030824022994084
2016-07-01,0.9871506675557701
2016-07-04,-0.6880145298509457
2016-07-05,-1.8343954968375475
2016-07-06,-1.6857659407196968
2016-07-07,0.48446679287008443
2016-07-08,2.2142337523566566
2016-07-11,2.09378520688577
2016-07-12,1.3199866881843214
2016-07-13,-0.3353681957928733
2016-07-14,1.3759882737149074
2016-07-15,-0.013900175326584841
2016-07-18,-0.037461521968696
2016-07-19,-0.8170883251545166
2016-07-20,1.5978825678120732
2016-07-21,0.1399156952714348
2016-07-22,-0.08619131984870253
2016-07-25,0.4991755348168527
2016-07-26,0.48439428813709784
2016-07-27,0.6981013279488042
2016-07-28,-0.4333218231897183
2016-07-29,0.6071143056618808
2016-08-01,-0.06754850415024707
2016-08-02,-1.8186676227651053
2016-08-03,0.2546955893302546
2016-08-04,0.5652548818800791
2016-08-05,1.353253315855402
2016-08-08,0.6264610539238363
2016-08-09,2.4667458859021267
2016-08-10,-0.39365826184441977
2016-08-11,0.8596047878826655
2016-08-12,-0.2741406154133941
2016-08-15,0.24034604850706487
2016-08-16,-0.5842375438831896
2016-08-17,-1.3102701859260335
2016-08-18,0.6183386473386071
2016-08-19,-0.5548681957233832
2016-08-22,-0.47541732811787263
2016-08-23,0.9345086373937914
2016-08-24,0.2836545740965296
2016-08-25,-0.8829237816236808
2016-08-26,0.5510142974744715
2016-08-29,-0.4100769617774487
2016-08-30,1.0678225339636171
2016-08-31,-0.6112791731078123
2016-09-01,-0.5526672785934306
2016-09-02,1.40929683769818
2016-09-05,-0.10863987010007004
2016-09-06,0.13970385571662425
2016-09-07,0.6141852463982862
2016-09-08,-0.7251240371974528
2016-09-09,-0.9586491722773044
2016-09-12,-1.3489324498031297
2016-09-13,-0.4339436240337359
2016-09-14,-0.0789715307114873
2016-09-15,0.5074572938068898
2016-09-16,-1.4973718940643854
2016-09-19,0.9462540908422943
2016-09-20,0.19251251915956386
2016-09-21,0.40930604746176863
2016-09-22,2.2519370414727486
2016-09-23,-0.4432628241695746
2016-09-26,-2.21942719312397
2016-09-27,-0.3105682716026718
2016-09-28,0.7390422001010982
2016-09-29,-0.31471906329229227
2016-09-30,1.0085825633034207
2016-10-04,1.0278139068786047
2016-10-05,-0.31907081953056055
2016-10-06,-0.1605370783456892
2016-10-07,-0.7401810701995101
2016-10-10,1.2618694779876383
2016-10-11,-0.4426156013177369
2016-10-12,-0.5126954637992595
2016-10-13,-1.0412213082259616
2016-10-14,1.584352508707364
2016-10-17,-0.7286102405066347
2016-10-18,1.2110747959388017
2016-10-19,0.13281696185888522
2016-10-20,0.521946001440988
2016-10-21,0.08724797781736165
2016-10-24,0.4698191122957895
2016-10-25,-0.035879408722293456
2016-10-26,-0.44375073187013875
2016-10-27,0.0690761552395923
2016-10-28,-0.1951094304507727
2016-10-31,-0.2919375870534708
2016-11-01,-1.3104665477267226
2016-11-02,-1.4856932253732547
2016-11-03,-0.4353315971786561
2016-11-04,-0.6485324487618438
2016-11-07,1.9098818393796484
2016-11-08,0.24232104544777305
2016-11-09,1.5495093803585005
2016-11-10,-0.1493659935260385
2016-11-11,0.35524455834865615
2016-11-14,0.24099503670940223
2016-11-15,0.38685518800511876
2016-11-16,-0.6661036706462862
2016-11-17,0.2030026043644883
2016-11-18,-0.196537495255734
2016-11-21,0.19269899836678528
2016-11-22,0.26842162091726335
2016-11-23,-0.48099346245910596
2016-11-24,0.2512151238233117
2016-11-25,0.09359938887658849
2016-11-28,-1.0957720871422025
2016-11-29,0.3567426018705947
2016-11-30,0.18634844715196908
2016-12-01,-1.0035811604916636
2016-12-02,-0.19670080449905575
2016-12-05,1.6179144802982164
2016-12-06,0.8433377124262733
2016-12-07,1.942621634098397
2016-12-08,1.7390001771597545
2016-12-09,0.21632414340188474
2016-12-12,-0.11985370597540987
2016-12-13,0.8404144369964542
2016-12-14,-0.35340869141931053
2016-12-15,1.07523264334764
2016-12-16,0.33033580811171076
2016-12-19,0.19877119193527312
2016-12-20,0.3323519478339602
2016-12-21,0.034006449289241895
2016-12-22,-0.10940181410320922
2016-12-23,-0.053871598121627645
2016-12-27,0.1946635418576692
2016-12-28,0.023968034111218887
2016-12-29,-0.2088493115135714
2016-12-30,0.2617271901604458
2017-01-02,1.0162445269074327
2017-01-03,-0.12155550739170254
2017-01-04,0.0005985349802547325
2017-01-05,0.005445660737029032
2017-01-06,0.121371358600257
2017-01-09,-0.3023749767486338
2017-01-10,0.16684091104464865
2017-01-11,0.5412975107647325
2017-01-12,-1.080243152553131
2017-01-13,0.9342497502807603
2017-01-16,-0.6424287193779056
2017-01-17,-0.12738815903404674
2017-01-18,0.5133219134059422
2017-01-19,-0.02155518113644961
2017-01-20,0.2862205977214839
2017-01-23,-0.7281730495894049
2017-01-24,0.4251429224084301
2017-01-25,1.804326229272839
2017-01-26,0.3600143792067477
2017-01-27,-0.290415600482389
2017-01-30,-1.1268333904756993
2017-01-31,-1.26270205393432
2017-02-01,1.0708569612321928
2017-02-02,-0.2709598837649908
2017-02-03,0.2022389426149999
2017-02-06,-1.2231780838606516
2017-02-07,0.34346800419329093
2017-02-08,-0.05248858244363044
2017-02-09,0.8581044462153732
2017-02-10,0.20686022606281051
2017-02-13,0.91684555004994
2017-02-14,-0.02225508005440971
2017-02-15,0.18773120963445025
2017-02-16,-0.31157248601814697
2017-02-17,-0.0018771853947915182
2017-02-20,0.5987015097604823
2017-02-21,1.1756342045883788
2017-02-22,0.25953035898930116
2017-02-23,-0.42394513932186684
2017-02-24,-1.2108656715178996
2017-02-27,0.15778464322582764
2017-02-28,0.09925346069784194
2017-03-01,1.9478832204009464
2017-03-02,-0.06316734784501069
2017-03-03,-0.26744777560988486
2017-03-06,-0.575009078792013
2017-03-07,0.0646972361417939
2017-03-08,0.009776458589307088
2017-03-09,0.09254337335949119
2017-03-10,-0.12705903084569858
2017-03-13,0.22419205799700967
2017-03-14,-0.010344415279341903
2017-03-15,0.17567717038599823
2017-03-16,0.6085555556654011
2017-03-17,0.09976291183836547
2017-03-20,-0.35066788614933553
2017-03-21,-0.7559510776741483
2017-03-22,-0.4861247985269982
2017-03-23,1.1323266969173502
2017-03-24,0.20403172988168417
2017-03-27,-0.5669030598997913
2017-03-28,1.2702303392904493
2017-03-29,0.4400397558436543
2017-03-30,0.43688485926496073
2017-03-31,0.4594394583241892
2017-04-03,-0.4531530958683941
2017-04-04,0.20489102234384068
2017-04-05,-0.5289818244063227
2017-04-06,0.10920628336760203
2017-04-07,-0.04767820036993116
2017-04-10,-0.20093728150577914
2017-04-11,-0.5026325351573143
2017-04-12,0.12637323216049015
2017-04-13,-0.37669645590066303
2017-04-18,-0.9005626183789873
2017-04-19,0.13332090524415866
2017-04-20,0.09041941175203984
2017-04-21,0.1765251873677485
2017-04-24,3.3174573935512193
2017-04-25,0.09677843937233593
2017-04-26,0.04618927598160826
2017-04-27,-0.23285512917186132
2017-04-28,-0.04646186037067535
2017-05-02,0.5603388084917715
2017-05-03,0.1592879391965833
2017-05-04,0.9528372018314493
2017-05-05,0.5449276196177227
2017-05-08,-0.17582514006271663
2017-05-09,0.42895066899870277
2017-05-10,0.06539366721571704
2017-05-11,-0.36437486604472613
2017-05-12,0.46583414458195255
2017-05-15,0.2864234517117601
2017-05-16,-0.019598686081406656
2017-05-17,-1.3596605582448196
2017-05-18,-0.3294850734978907
2017-05-19,0.3855198502228945
