Date,ret,rv_abs,sigma_garch,sigma_gjr,sigma2_garch,sigma2_gjr
2023-11-23,0.2310311494073794,0.2310311494073794,0.8423850681480924,0.7107401670415424,0.7096126030388664,0.5051515850462397
2023-11-24,0.2170843100155807,0.2170843100155807,0.81294858349157,0.6973939533099143,0.6608853994009501,0.4863583261132309
2023-11-27,-0.3945522850599633,0.3945522850599633,0.7865574350371786,0.6857132944091215,0.6186725986122654,0.47020272212941056
2023-11-28,0.1645844843406254,0.1645844843406254,0.7710548312194665,0.6955561603553713,0.5945255527468799,0.4837983722083069
2023-11-29,1.0807631821599466,1.0807631821599466,0.7475374669829996,0.6834697412663149,0.5588122645433592,0.46713088722664337
2023-11-30,0.302511958645477,0.302511958645477,0.8119190406906814,0.6845353100480037,0.6592125286360764,0.46858859070251657
2023-12-01,1.1166836505028106,1.1166836505028106,0.7884906365300554,0.6744262084895997,0.6217174838955719,0.4548507106976569
2023-12-04,0.0441447036472812,0.0441447036472812,0.8497574735739847,0.6788598818934574,0.7220877638948412,0.4608507392443989
2023-12-05,0.7793476771123728,0.7793476771123728,0.8160088815839015,0.6687166742906284,0.6658704948238098,0.4471819904743184
2023-12-06,0.7431896493775858,0.7431896493775858,0.8287070703066051,0.6662133252569975,0.6867554083761565,0.44384019474998593
2023-12-07,-0.1649323756979799,0.1649323756979799,0.8353426481850393,0.6633156942675633,0.6977973398767945,0.43998771026165956
2023-12-08,0.7801024705102276,0.7801024705102276,0.8050936848786664,0.6586543124602151,0.6481758414315094,0.43382550332243863
2023-12-11,0.2098668662753746,0.2098668662753746,0.8192605322658146,0.6574233160097235,0.671187819728466,0.43220541643322075
2023-12-12,-0.0160152416128724,0.0160152416128724,0.7914150515764772,0.6498530636782052,0.6263377838617981,0.42230900437194935
2023-12-13,-0.1531057758321442,0.1531057758321442,0.7633840765198427,0.6426769351905743,0.5827552482840531,0.41303364302594964
2023-12-14,-0.0824643315097979,0.0824643315097979,0.7401982050190566,0.639705717011258,0.5478933827134334,0.4092234043768877
2023-12-15,-0.004721964053434,0.004721964053434,0.7183743594592934,0.6345605862373392,0.51606172032855,0.40266713760587564
2023-12-18,-0.6040896244381847,0.6040896244381847,0.6988438651878011,0.6281147848756298,0.4883827479106255,0.39452818297935865
2023-12-19,0.5621184724288284,0.5621184724288284,0.711585972685316,0.6759789129271959,0.5063545965225072,0.45694749072223356
2023-12-20,-0.0678628254225011,0.0678628254225011,0.7183422870376714,0.6687809572263966,0.5160156413465123,0.4472679687486554
2023-12-21,-0.2730714844525453,0.2730714844525453,0.6985888205401999,0.6595181866288581,0.48802634018374763,0.43496423849421734
2023-12-22,0.1123554682210487,0.1123554682210487,0.6872123973708706,0.6604320729120964,0.47226087910021936,0.43617052293096853
2023-12-27,0.2146039854072149,0.2146039854072149,0.6716196059696121,0.6515288447111852,0.4510728951227771,0.4244898354906917
2023-12-28,-0.2423155732024419,0.2423155732024419,0.6608638111823051,0.6425951815403027,0.43674097693040137,0.41292856733881456
2023-12-29,0.2994624971626512,0.2994624971626512,0.6526178875922631,0.6434260340637357,0.42591010720538774,0.41399706131098757
2024-01-02,0.1057173213820018,0.1057173213820018,0.6479846269214851,0.6366788142016829,0.41988407672657624,0.40535991245326103
2024-01-03,-1.3868991583284898,1.3868991583284898,0.6369076658465059,0.6293402113281107,0.4056513748140445,0.3960691015945111
2024-01-04,0.4759280290394104,0.4759280290394104,0.7831327730354269,0.8572208349656323,0.6132969402021575,0.7348275598991758
2024-01-05,-0.1389767322435139,0.1389767322435139,0.7725463699168242,0.8301929578258174,0.5968278936716627,0.6892203472235794
2024-01-08,0.7340607192363031,0.7340607192363031,0.7468406299393295,0.8028389583566712,0.5577709265281745,0.6445503930552248
2024-01-09,-0.168307006473176,0.168307006473176,0.7641882325290059,0.7834109262122616,0.583983654735806,0.6137326793087535
2024-01-10,0.0086953351805129,0.0086953351805129,0.7408142490783998,0.7645051538850413,0.5488057516375933,0.5844681303167907
2024-01-11,-0.859179928062285,0.859179928062285,0.7183828519833568,0.7453674327086072,0.5160739220237416,0.55557260974262
2024-01-12,0.9475181747553496,0.9475181747553496,0.7553734971600917,0.8106397114144571,0.570589120211867,0.6571367417221143
2024-01-15,-0.4941371965947412,0.4941371965947412,0.797159123024369,0.7931620948192879,0.6354626674209811,0.629106108658121
2024-01-16,-0.3045201322342683,0.3045201322342683,0.7859019284184803,0.7976527480481825,0.6176418410918861,0.6362499064688174
2024-01-17,-0.8483441393796812,0.8483441393796812,0.7651257826089931,0.7854129903918329,0.5854174632130242,0.6168735654762414
2024-01-18,0.8222113392252062,0.8222113392252062,0.7920003273892199,0.8405173487638784,0.6272645185846315,0.7064694135730593
2024-01-19,-0.0737791999955264,0.0737791999955264,0.8117573387320706,0.8186790481183684,0.6589499769853735,0.6702353838279979
2024-01-22,0.7715702540190797,0.7715702540190797,0.7811715383334558,0.7940215244890731,0.6102289723022578,0.6304701813519519
2024-01-23,-0.3378494502023984,0.3378494502023984,0.7968506730697434,0.7762485328516883,0.6349709951717032,0.6025617847543985
2024-01-24,1.568370612352123,1.568370612352123,0.7768391580180876,0.7692053496423032,0.6034790774302512,0.591676869918338
2024-01-25,0.1006011302378808,0.1006011302378808,0.9134193700993639,0.7640091250013346,0.8343349456727188,0.5837099430853049
2024-01-26,0.3216620446146262,0.3216620446146262,0.874128188474174,0.7457229038600162,0.764100089885141,0.5561026493414148
2024-01-29,-0.1160937424798049,0.1160937424798049,0.8450149133107774,0.7298079970157573,0.7140502037176206,0.5326197125081515
2024-01-30,0.1806266952600262,0.1806266952600262,0.813069682274217,0.7162821335337937,0.6610823082334962,0.5130600948197234
2024-01-31,-0.4048882404080683,0.4048882404080683,0.785659852861606,0.7025469830803692,0.6172614043985204,0.4935722634353287
2024-02-01,-0.264911268204156,0.264911268204156,0.7706845618113929,0.7098911569788672,0.5939546938144187,0.5039454547567946
2024-02-02,0.3503656190535221,0.3503656190535221,0.7505520448316567,0.7050433318808332,0.5633283720009812,0.4970860998296268
2024-02-05,-0.0836749918298895,0.0836749918298895,0.7352788059718751,0.6921076683069827,0.5406349225114263,0.47901302452932837
2024-02-06,0.7612880719440723,0.7612880719440723,0.7144960155165649,0.6815347277325194,0.5105045561890473,0.4644895851054395
2024-02-07,-0.6554500720230801,0.6554500720230801,0.7403237159273146,0.6758822638790151,0.5480792043644271,0.4568168346262226
2024-02-08,0.2471192831997178,0.2471192831997178,0.7511587030874458,0.719429577647733,0.5642393972240135,0.5175789171943954
2024-02-09,-0.2202993782380713,0.2202993782380713,0.7331876509015348,0.7059871922765751,0.5375641314345109,0.49841791565856186
2024-02-12,0.6527528784014754,0.6527528784014754,0.7162611246188879,0.6993056125863885,0.5130299986403141,0.489028339794824
2024-02-13,-0.9229306744622006,0.9229306744622006,0.730547117621587,0.690517521699062,0.5336990910652089,0.4768144477734146
2024-02-14,0.3822496057037969,0.3822496057037969,0.7739936228334334,0.7805724252107583,0.5990661281868233,0.6092933109994049
2024-02-15,0.5954858644379811,0.5954858644379811,0.7595215189943519,0.7613771235991695,0.5768729378154878,0.579695124340145
2024-02-16,0.4141776969236116,0.4141776969236116,0.7621367341047092,0.745535075645945,0.5808524014717922,0.5558225490184049
2024-02-19,-0.1472079125049205,0.1472079125049205,0.7509522020812012,0.7299731822833506,0.5639292098106051,0.5328608468528818
2024-02-20,-0.1395175704703923,0.1395175704703923,0.7297842972511535,0.7172613105324446,0.5325851205143599,0.51446378758672
2024-02-21,0.290696135291251,0.290696135291251,0.7106735177028347,0.705525590120448,0.5050568487641214,0.4977663583148064
2024-02-22,1.4632940280449829,1.4632940280449829,0.6990908018472939,0.6931679830706877,0.48872794922749235,0.4804818527542852
2024-02-23,0.2810071953807722,0.2810071953807722,0.839656671236529,0.6984998682706077,0.7050233255520085,0.4879020659740564
2024-02-26,0.0223886567466426,0.0223886567466426,0.8124403256325057,0.6868562732711682,0.6600592827138518,0.4717715401319576
2024-02-27,0.7619295273403105,0.7619295273403105,0.7828678163235493,0.6757530199538164,0.6128820178352026,0.456642143976703
2024-02-28,0.2544562298983276,0.2544562298983276,0.7978145396288805,0.670568470522014,0.6365080396432425,0.44966207365823313
2024-02-29,0.4363387697094966,0.4363387697094966,0.7745234994612139,0.661655549600261,0.5998866512176451,0.43778806631682343
2024-03-01,0.3212407367573934,0.3212407367573934,0.7628939771204856,0.6546473525667228,0.582007220326712,0.4285631562226191
2024-03-04,-0.1066275385050985,0.1066275385050985,0.7463713202567954,0.6476973505416033,0.5570701477018718,0.41951185789861256
2024-03-05,-0.1003515365818269,0.1003515365818269,0.7247257205687668,0.6418743204697062,0.5252273700539183,0.4120026432784471
2024-03-06,0.1034052855964254,0.1034052855964254,0.7054168702526308,0.6365361768477601,0.497612960837017,0.40517830443596287
2024-03-07,0.7094530922551384,0.7094530922551384,0.6882150040610552,0.6303064519546138,0.47363989181475824,0.3972862233756138
2024-03-08,-0.1589565251828572,0.1589565251828572,0.7121591797666877,0.628985114370549,0.5071706973259615,0.39562227409973266
2024-03-11,-0.3837954031859242,0.3837954031859242,0.6951108521331752,0.6267252657686164,0.483179096753309,0.3927845587527429
2024-03-12,1.2256182194385463,1.2256182194385463,0.6898432935585764,0.6414522732209949,0.4758837696677442,0.41146101882038183
2024-03-13,-0.0207563589655537,0.0207563589655537,0.7868034397934071,0.647846995588913,0.6190596528707375,0.41970572969358105
2024-03-14,-0.1077434895516357,0.1077434895516357,0.7597095017802135,0.6400639298291376,0.5771585270951402,0.40968183426831917
2024-03-15,-0.0300382873379964,0.0300382873379964,0.7362833353465696,0.6347381327651944,0.5421131499090691,0.40289249718624554
2024-03-18,-0.0221398232560864,0.0221398232560864,0.7146723439530086,0.6282161806619485,0.5107565592112874,0.394655569645486
2024-03-19,0.3051800118650186,0.3051800118650186,0.6954254477163004,0.6222168098650689,0.48361655333141695,0.38715375847866323
2024-03-20,0.1535478784097713,0.1535478784097713,0.6855383940595465,0.6177534433944823,0.46996288972974204,0.38161931682573996
2024-03-21,0.9068825687253148,0.9068825687253148,0.6712816888008067,0.6129277416555803,0.4506191057192631,0.37568041649100975
2024-03-22,0.146705064961775,0.146705064961775,0.7222259477931227,0.6161262254030447,0.5216103196656744,0.3796115256294034
2024-03-25,0.3036759629654587,0.3036759629654587,0.7034795724926726,0.6113641901498947,0.49488350891447336,0.3737661729976366
2024-03-26,0.6715093919433112,0.6715093919433112,0.6923187652627154,0.6077113099256201,0.47930527273489076,0.36931303621151307
2024-03-27,0.5031839853687976,0.5031839853687976,0.7109466536317574,0.6078955789945231,0.5054451443101939,0.3695370349610865
2024-03-28,0.0833138568696976,0.0833138568696976,0.7114027781449758,0.606072315364238,0.5060939127523896,0.3673236514509684
2024-04-02,-1.1385892638780295,1.1385892638780295,0.6923336668902592,0.6020086203918162,0.47932590630971234,0.36241437902605794
2024-04-03,0.4615990643743557,0.4615990643743557,0.7733348972699884,0.7652737845335458,0.5980468633355834,0.5856439652942959
2024-04-04,0.1925991141967733,0.1925991141967733,0.7626490450691399,0.7462076765593195,0.581633565944871,0.5568258965560581
2024-04-05,-1.2471632880227137,1.2471632880227137,0.7402404752115793,0.7282455063309013,0.5479559611414648,0.5303415174911509
2024-04-08,0.7888000679608055,0.7888000679608055,0.8278422658150117,0.8828967641166887,0.6853228170697325,0.7795066960877199
2024-04-09,-1.3313940610920385,1.3313940610920385,0.8376033916330323,0.8549209789716565,0.701579441675159,0.7308898802858557
2024-04-10,0.1139566313916028,0.1139566313916028,0.9179553442350604,0.9984304804415918,0.8426420140097083,0.9968634242748279
2024-04-11,-0.7923106969112904,0.7923106969112904,0.8777885154685449,0.9573141151666795,0.7705126778884719,0.9164503150973625
2024-04-12,-0.1346540004377691,0.1346540004377691,0.8810381015444484,0.978170445338802,0.7762281363730457,0.9568174201343103
2024-04-15,0.5354187626759636,0.5354187626759636,0.8445700470461687,0.9381161299804698,0.7132985643675676,0.8800618733295337
2024-04-16,-1.4547848971801618,1.4547848971801618,0.8305261546054372,0.9057910377284011,0.6897736934836947,0.8204574040290937
2024-04-17,0.0213250554819905,0.0213250554819905,0.9316432542227641,1.0613820621168704,0.8679591531387818,1.1265318817834602
2024-04-18,0.3784657240037666,0.3784657240037666,0.8896163099844913,1.0158874736148997,0.7914171789904225,1.0320273590476634
2024-04-19,-0.5624284183328198,0.5624284183328198,0.8609624744402775,0.975568582676538,0.7412563823943255,0.9517340595055092
2024-04-22,0.693529668303137,0.693529668303137,0.8465684246444785,0.9660254824542428,0.716678097605034,0.9332052327509526
2024-04-23,1.5381498851941169,1.5381498851941169,0.8446885277246884,0.9321066596084328,0.7134987088697016,0.8688228248863907
2024-04-24,-0.2702519144003532,0.2702519144003532,0.9563236416703486,0.9084318061691339,0.9145549076176372,0.8252483464597148
2024-04-25,-0.9521819658271264,0.9521819658271264,0.9162422481185893,0.8839539379383743,0.8394998572374067,0.7813745643967592
2024-04-26,1.3511404392249289,1.3511404392249289,0.9300574774146069,0.9392263138119676,0.865006911294822,0.8821460685568167
2024-04-29,-0.2353377128828865,0.2353377128828865,0.9937643706180944,0.9131023681808095,0.9875676243099772,0.8337559347774026
2024-04-30,-1.032729618214251,1.032729618214251,0.9488899412953681,0.8863500602856255,0.9003921206915271,0.7856164293683319
2024-05-02,-0.1991139148488078,0.1991139148488078,0.9668526536960285,0.9548774977447037,0.9348040539590523,0.9117910356991865
2024-05-03,0.5855458133382536,0.5855458133382536,0.9244979408642838,0.9235902140686347,0.8546964426623009,0.8530188835233464
2024-05-06,0.9598008131742796,0.9598008131742796,0.9044629551897688,0.8928537011243316,0.8180532373106097,0.7971877316114172
2024-05-07,1.392389776909481,1.392389776909481,0.920937306278216,0.8668473489081657,0.8481255220949766,0.7514243263091153
2024-05-08,0.3700680103170389,0.3700680103170389,0.9917908943281128,0.8473374151468279,0.983649178072158,0.7179806951077078
2024-05-09,1.012346141279731,1.012346141279731,0.9525964793831783,0.8223393164059032,0.9074400525332259,0.6762419513069281
2024-05-10,0.4604987751622837,0.4604987751622837,0.96790924231878,0.8034023379817741,0.9368483013661147,0.6454553166745808
2024-05-13,-0.1632885813641824,0.1632885813641824,0.9354412308458298,0.7822452895788645,0.8750502963663609,0.6119076930683216
2024-05-14,-0.1377561219501679,0.1377561219501679,0.8955668299800073,0.7646823730432567,0.8020399469604392,0.5847391316430665
2024-05-15,0.8138200143103556,0.8138200143103556,0.858924891450629,0.7479186897257668,0.7377519691534749,0.5593823664411078
2024-05-16,-0.6942605969100953,0.6942605969100953,0.8665792753003668,0.734076821732847,0.7509596403801089,0.5388687802053982
2024-05-17,-0.1836948053896265,0.1836948053896265,0.8620086759076366,0.7722068537284904,0.743058957340037,0.5963034249452542
2024-05-20,0.3444636056986854,0.3444636056986854,0.8296490697269121,0.7565514003113659,0.6883175788987307,0.5723700213130886
2024-05-21,-0.2250986987468292,0.2250986987468292,0.8061228669982304,0.7391718665312706,0.6498340766974467,0.5463750482713225
2024-05-22,-0.248940690098104,0.248940690098104,0.7805939251207001,0.7285300825406386,0.6093268759353412,0.5307560811666696
2024-05-23,0.059516413663495,0.059516413663495,0.7585644170581498,0.7201981722267383,0.5754199748267707,0.5186854072787346
2024-05-24,0.0109607871940305,0.0109607871940305,0.7345650744515858,0.7054414234110623,0.5395858486040638,0.49764760186422574
2024-05-27,0.4341931825481289,0.4341931825481289,0.712747314329242,0.6919253586684607,0.5080087340835473,0.478760701968478
2024-05-28,-0.5171446800186583,0.5171446800186583,0.7076132639095933,0.6806460958243529,0.5007165312607877,0.4632791077609341
2024-05-29,-1.1013500301549617,1.1013500301549617,0.7090139198524238,0.7013926359600824,0.5027007385444993,0.4919516297790327
2024-05-30,0.1271298539624551,0.1271298539624551,0.7779175915336796,0.8199494405892183,0.6051557792175608,0.672317085122572
2024-05-31,0.0062192137719634,0.0062192137719634,0.7526199789885073,0.7960103933233782,0.5664368327726612,0.6336325462788392
2024-06-03,0.5940857619672008,0.5940857619672008,0.7287993994882491,0.774331004928408,0.5311485646944325,0.5995885051934382
2024-06-04,-1.0943029245612654,1.0943029245612654,0.7334344028765791,0.7562322055700407,0.5379260233229242,0.5718871487413283
2024-06-05,0.9209992193333072,0.9209992193333072,0.7954027633827141,0.8591570689113956,0.6326655559968579,0.7381508690604206
2024-06-06,0.4122129657173716,0.4122129657173716,0.8233218808535733,0.8360199781329853,0.6778589194922655,0.6989294038374773
2024-06-07,-0.5127694431069029,0.5127694431069029,0.8038344182964994,0.81214317436487,0.6461497720380716,0.6595765356674478
2024-06-10,-0.3367089255844471,0.3367089255844471,0.7923975931420776,0.8155234916250901,0.6278939456173575,0.6650785653923783
2024-06-11,-0.6778908249741008,0.6778908249741008,0.7725417844879139,0.8042912213799338,0.5968208087797704,0.6468843687888256
2024-06-12,1.410370884898602,1.410370884898602,0.7781756724192611,0.8278301666562793,0.6055573771451692,0.6853027848261631
2024-06-13,-1.9795439985809713,1.9795439985809713,0.8795524404522721,0.8122203159063628,0.7736124955055477,0.6597018415710317
2024-06-14,-1.4539924336691077,1.4539924336691077,1.062333264796575,1.1281867261250385,1.12855196549335,1.2728052890047323
2024-06-17,0.3670144586792632,0.3670144586792632,1.1159974715585264,1.2341018136857902,1.2454503565250237,1.5230072865425566
2024-06-18,0.3522624952010773,0.3522624952010773,1.0638198941252193,1.1767170346001734,1.1317127671365925,1.3846629795182255
2024-06-19,-0.3539272076323118,0.3539272076323118,1.0167472963760826,1.123333548975248,1.0337750646880735,1.2618782622533262
2024-06-20,1.0256632533436991,1.0256632533436991,0.9744214632089493,1.0843568772548389,0.9494971879622698,1.1758298372498655
2024-06-21,-0.4978916597184417,0.4978916597184417,0.9872844515049602,1.0436411778691852,0.9747305881834503,1.0891869081441803
2024-06-24,0.8882741103415963,0.8882741103415963,0.9549415183252316,1.0223709356982236,0.9119133034212986,1.045242330160461
2024-06-25,-0.8106782473733726,0.8106782473733726,0.9559101822358704,0.9858417221803939,0.913764276502215,0.9718839011916048
2024-06-26,-0.1231882624435676,0.1231882624435676,0.9498935798359868,1.0037114893757422,0.9022978130136261,1.0074367539048705
2024-06-27,0.3041902182248652,0.3041902182248652,0.9077972197035631,0.9667390807922404,0.8240957921015193,0.9345844503310259
2024-06-28,0.1366319561731131,0.1366319561731131,0.8746586592701809,0.9315626134318494,0.7650277702363104,0.8678089027439773
2024-07-01,0.3023096655678078,0.3023096655678078,0.8396429446420826,0.8983589992163955,0.7050002744872272,0.8070488914730837
2024-07-02,-0.6945609011884646,0.6945609011884646,0.8134222042809615,0.8676240196169804,0.6616556824172981,0.7527714394163264
2024-07-03,1.1520481699241631,1.1520481699241631,0.8154801219744385,0.8852283282820701,0.6650078293354452,0.7836291931930685
2024-07-04,0.4124983539930859,0.4124983539930859,0.8704494300717592,0.8627358033401297,0.7576822103122505,0.7443130663649389
2024-07-05,0.1352369677175872,0.1352369677175872,0.845565526605204,0.835776783403875,0.714981059783136,0.6985228316769277
2024-07-08,-0.0183960349662873,0.0183960349662873,0.8136296739886212,0.8101526693760961,0.66199324639483,0.656347347697214
2024-07-09,-1.2850769881641582,1.2850769881641582,0.7834574215832758,0.7863906412904814,0.6138055314339148,0.6184102407092547
2024-07-10,0.933496589228261,0.933496589228261,0.8645464484622591,0.9273775932361698,0.7474405615487058,0.8600292004365107
2024-07-11,0.6894109801932471,0.6894109801932471,0.8834434284799912,0.8986022797956658,0.7804722913244814,0.8074860572539679
2024-07-12,1.1459537415983594,1.1459537415983594,0.8758552529822213,0.870024256093499,0.7671224241765509,0.7569422061910462
2024-07-15,-0.8424954962485622,0.8424954962485622,0.9190903943278198,0.8479698452142127,0.8447271529456674,0.7190528583926158
2024-07-16,-0.392689530755699,0.392689530755699,0.9211970494639067,0.8902665055669451,0.8486040039410073,0.7925744509343794
2024-07-17,-0.4368985143234455,0.4368985143234455,0.8896887424540901,0.8747903091760436,0.7915460584495404,0.765258085028318
2024-07-18,-0.4486900319050667,0.4486900319050667,0.863866412946439,0.8644764208897946,0.7462651794169475,0.7473194822744292
2024-07-19,-1.001085002510522,1.001085002510522,0.8417626161436546,0.8562283604851906,0.7085643019370096,0.7331270052991574
2024-07-22,1.2856768308834885,1.2856768308834885,0.8721316544828371,0.92237135973057,0.7606136227509708,0.8507689252512207
2024-07-23,0.8149908245219187,0.8149908245219187,0.935454115353501,0.8973991385670428,0.8750744019318011,0.8053252139008704
2024-07-24,-0.9215793646682898,0.9215793646682898,0.9320141980128785,0.8695558565021604,0.8686504652975892,0.7561273875772058
2024-07-25,-0.4837811049421177,0.4837811049421177,0.9395971094991333,0.9190298048292956,0.8828427281791263,0.8446157821645732
2024-07-26,0.6472906328498461,0.6472906328498461,0.9111335887051183,0.9097430187649321,0.8301644164666676,0.8276323601915316
2024-07-29,-0.5274130433874562,0.5274130433874562,0.8964753728678152,0.8797758462903371,0.8036680941584884,0.7740055397158789
2024-07-30,0.4928145452450372,0.4928145452450372,0.8751006691649698,0.8766740710642207,0.7658011811729779,0.7685574268763143
2024-07-31,0.52801396634034,0.52801396634034,0.8539880725625698,0.8493895973056301,0.729295628079133,0.7214626880110205
2024-08-01,-2.326313285080173,2.326313285080173,0.837691009483991,0.8249201412049031,0.701726227370308,0.6804932393655172
2024-08-02,-2.360376335616341,2.360376335616341,1.1053476683199652,1.215801677526096,1.2217934678603837,1.478173719075269
2024-08-05,-1.841301571168847,1.841301571168847,1.305969116125339,1.5063671822863176,1.7055553322731993,2.2691420878692203
2024-08-06,0.0883185198640146,0.0883185198640146,1.3798667755903735,1.6212912107299418,1.9040323183781744,2.62858518999016
2024-08-07,1.4917864641052032,1.4917864641052032,1.2937946796080793,1.527250716001993,1.6739046729821727,2.3324947495286
