Date,realized_abs,garch_sigma,gjr_sigma
2024-03-25,0.3036759629654587,0.7034795724926726,0.6113641901498947
2024-03-26,0.6715093919433112,0.6923187652627154,0.6077113099256201
2024-03-27,0.5031839853687976,0.7109466536317574,0.6078955789945231
2024-03-28,0.0833138568696976,0.7114027781449758,0.606072315364238
2024-04-02,1.1385892638780295,0.6923336668902592,0.6020086203918162
2024-04-03,0.4615990643743557,0.7733348972699884,0.7652737845335458
2024-04-04,0.1925991141967733,0.7626490450691399,0.7462076765593195
2024-04-05,1.2471632880227137,0.7402404752115793,0.7282455063309013
2024-04-08,0.7888000679608055,0.8278422658150117,0.8828967641166887
2024-04-09,1.3313940610920385,0.8376033916330323,0.8549209789716565
2024-04-10,0.1139566313916028,0.9179553442350604,0.9984304804415918
2024-04-11,0.7923106969112904,0.8777885154685449,0.9573141151666795
2024-04-12,0.1346540004377691,0.8810381015444484,0.978170445338802
2024-04-15,0.5354187626759636,0.8445700470461687,0.9381161299804698
2024-04-16,1.4547848971801618,0.8305261546054372,0.9057910377284011
2024-04-17,0.0213250554819905,0.9316432542227641,1.0613820621168704
2024-04-18,0.3784657240037666,0.8896163099844913,1.0158874736148997
2024-04-19,0.5624284183328198,0.8609624744402775,0.975568582676538
2024-04-22,0.693529668303137,0.8465684246444785,0.9660254824542428
2024-04-23,1.5381498851941169,0.8446885277246884,0.9321066596084328
2024-04-24,0.2702519144003532,0.9563236416703486,0.9084318061691339
2024-04-25,0.9521819658271264,0.9162422481185893,0.8839539379383743
2024-04-26,1.3511404392249289,0.9300574774146069,0.9392263138119676
2024-04-29,0.2353377128828865,0.9937643706180944,0.9131023681808095
2024-04-30,1.032729618214251,0.9488899412953681,0.8863500602856255
2024-05-02,0.1991139148488078,0.9668526536960285,0.9548774977447037
2024-05-03,0.5855458133382536,0.9244979408642838,0.9235902140686347
2024-05-06,0.9598008131742796,0.9044629551897688,0.8928537011243316
2024-05-07,1.392389776909481,0.920937306278216,0.8668473489081657
2024-05-08,0.3700680103170389,0.9917908943281128,0.8473374151468279
2024-05-09,1.012346141279731,0.9525964793831783,0.8223393164059032
2024-05-10,0.4604987751622837,0.96790924231878,0.8034023379817741
2024-05-13,0.1632885813641824,0.9354412308458298,0.7822452895788645
2024-05-14,0.1377561219501679,0.8955668299800073,0.7646823730432567
2024-05-15,0.8138200143103556,0.858924891450629,0.7479186897257668
2024-05-16,0.6942605969100953,0.8665792753003668,0.734076821732847
2024-05-17,0.1836948053896265,0.8620086759076366,0.7722068537284904
2024-05-20,0.3444636056986854,0.8296490697269121,0.7565514003113659
2024-05-21,0.2250986987468292,0.8061228669982304,0.7391718665312706
2024-05-22,0.248940690098104,0.7805939251207001,0.7285300825406386
2024-05-23,0.059516413663495,0.7585644170581498,0.7201981722267383
2024-05-24,0.0109607871940305,0.7345650744515858,0.7054414234110623
2024-05-27,0.4341931825481289,0.712747314329242,0.6919253586684607
2024-05-28,0.5171446800186583,0.7076132639095933,0.6806460958243529
2024-05-29,1.1013500301549617,0.7090139198524238,0.7013926359600824
2024-05-30,0.1271298539624551,0.7779175915336796,0.8199494405892183
2024-05-31,0.0062192137719634,0.7526199789885073,0.7960103933233782
2024-06-03,0.5940857619672008,0.7287993994882491,0.774331004928408
2024-06-04,1.0943029245612654,0.7334344028765791,0.7562322055700407
2024-06-05,0.9209992193333072,0.7954027633827141,0.8591570689113956
2024-06-06,0.4122129657173716,0.8233218808535733,0.8360199781329853
2024-06-07,0.5127694431069029,0.8038344182964994,0.81214317436487
2024-06-10,0.3367089255844471,0.7923975931420776,0.8155234916250901
2024-06-11,0.6778908249741008,0.7725417844879139,0.8042912213799338
2024-06-12,1.410370884898602,0.7781756724192611,0.8278301666562793
2024-06-13,1.9795439985809713,0.8795524404522721,0.8122203159063628
2024-06-14,1.4539924336691077,1.062333264796575,1.1281867261250385
2024-06-17,0.3670144586792632,1.1159974715585264,1.2341018136857902
2024-06-18,0.3522624952010773,1.0638198941252193,1.1767170346001734
2024-06-19,0.3539272076323118,1.0167472963760826,1.123333548975248
2024-06-20,1.0256632533436991,0.9744214632089493,1.0843568772548389
2024-06-21,0.4978916597184417,0.9872844515049602,1.0436411778691852
2024-06-24,0.8882741103415963,0.9549415183252316,1.0223709356982236
2024-06-25,0.8106782473733726,0.9559101822358704,0.9858417221803939
2024-06-26,0.1231882624435676,0.9498935798359868,1.0037114893757422
2024-06-27,0.3041902182248652,0.9077972197035631,0.9667390807922404
2024-06-28,0.1366319561731131,0.8746586592701809,0.9315626134318494
2024-07-01,0.3023096655678078,0.8396429446420826,0.8983589992163955
2024-07-02,0.6945609011884646,0.8134222042809615,0.8676240196169804
2024-07-03,1.1520481699241631,0.8154801219744385,0.8852283282820701
2024-07-04,0.4124983539930859,0.8704494300717592,0.8627358033401297
2024-07-05,0.1352369677175872,0.845565526605204,0.835776783403875
2024-07-08,0.0183960349662873,0.8136296739886212,0.8101526693760961
2024-07-09,1.2850769881641582,0.7834574215832758,0.7863906412904814
2024-07-10,0.933496589228261,0.8645464484622591,0.9273775932361698
2024-07-11,0.6894109801932471,0.8834434284799912,0.8986022797956658
2024-07-12,1.1459537415983594,0.8758552529822213,0.870024256093499
2024-07-15,0.8424954962485622,0.9190903943278198,0.8479698452142127
2024-07-16,0.392689530755699,0.9211970494639067,0.8902665055669451
2024-07-17,0.4368985143234455,0.8896887424540901,0.8747903091760436
2024-07-18,0.4486900319050667,0.863866412946439,0.8644764208897946
2024-07-19,1.001085002510522,0.8417626161436546,0.8562283604851906
2024-07-22,1.2856768308834885,0.8721316544828371,0.92237135973057
2024-07-23,0.8149908245219187,0.935454115353501,0.8973991385670428
2024-07-24,0.9215793646682898,0.9320141980128785,0.8695558565021604
2024-07-25,0.4837811049421177,0.9395971094991333,0.9190298048292956
2024-07-26,0.6472906328498461,0.9111335887051183,0.9097430187649321
2024-07-29,0.5274130433874562,0.8964753728678152,0.8797758462903371
2024-07-30,0.4928145452450372,0.8751006691649698,0.8766740710642207
2024-07-31,0.52801396634034,0.8539880725625698,0.8493895973056301
2024-08-01,2.326313285080173,0.837691009483991,0.8249201412049031
2024-08-02,2.360376335616341,1.1053476683199652,1.215801677526096
2024-08-05,1.841301571168847,1.305969116125339,1.5063671822863176
2024-08-06,0.0883185198640146,1.3798667755903735,1.6212912107299418
2024-08-07,1.4917864641052032,1.2937946796080793,1.527250716001993
2024-08-08,0.3697354079403876,1.3137745232068263,1.4549113254161696
2024-08-09,0.2399805195305926,1.2417955299605479,1.3829863670604108
2024-08-12,0.0202533677150119,1.1739461842771335,1.3194911736250716
2024-08-13,0.4816196058523744,1.1100503258775118,1.2627948552451795
2024-08-14,0.4120659561104712,1.0636557944261944,1.2114757245243961
2024-08-15,1.6504405608105874,1.0185643082284535,1.163308987879178
2024-08-16,0.7624072770183437,1.1078741728942088,1.1219590036848373
2024-08-19,0.5404368679973559,1.079085756288346,1.080022111888306
2024-08-20,0.3489470750472152,1.039228761557013,1.0399002845658747
2024-08-21,0.4968141669871004,0.9938943383350883,1.0090294186430595
2024-08-22,0.2405988785574235,0.960312688398655,0.9744303800412242
2024-08-23,0.752614335218902,0.9183993058963846,0.9361473457264264
2024-08-26,0.0863357191590031,0.9108481497516785,0.9027347757538003
2024-08-27,0.3474161557193789,0.8717357644738362,0.8749133980100954
2024-08-28,0.5364002209628965,0.8437441499072309,0.8471406247562574
2024-08-29,0.6912442222435738,0.829601146723526,0.8205795023560931
2024-08-30,0.0298808399162741,0.8282531544118605,0.7969768599746354
2024-09-02,0.1264857362725436,0.796517593778205,0.7714200375853467
2024-09-03,0.9753271985521456,0.7680539357549154,0.7487096626738624
2024-09-04,0.8316282224677957,0.8085513514654904,0.8317988672372831
2024-09-05,0.0825950595543589,0.8248557037086532,0.8734760193105372
2024-09-06,1.4892440106686575,0.7929604445361562,0.8445621431155595
2024-09-09,0.7710386776698133,0.9090408572094761,1.0166099987862574
2024-09-10,0.9678263453723406,0.9055062242480768,0.9793507306847776
2024-09-11,0.3516741860656538,0.9213154834276229,1.0161565286076621
2024-09-12,1.0210560022440305,0.8877777491484814,0.9779424977886588
2024-09-13,0.9727132529983926,0.9142979353587417,0.9464224948192727
2024-09-16,0.3551386484055441,0.9298255149352544,0.9164626738503806
2024-09-17,0.4977136624617267,0.8949487724701575,0.8955852872683502
2024-09-18,0.0779422615667917,0.8715464303416569,0.8663306648843904
2024-09-19,1.5426493505265697,0.8355181660540467,0.8385642414489616
2024-09-20,1.4971286986846029,0.9487158199610733,0.827780833123145
2024-09-23,0.6749565155008249,1.0296263767492932,1.002336874815956
2024-09-24,0.7919082379714939,1.002802777819887,0.9654794017340617
2024-09-25,0.4121360955154496,0.9885397274167645,0.9326874358710341
2024-09-26,1.6765890735206166,0.9507140891735274,0.9144429620523498
2024-09-27,1.2155116782273692,1.0607823868616133,0.8969673622514913
2024-09-30,0.7665330769227457,1.0824126969628274,0.8741042279346519
2024-10-01,0.5801503559355401,1.0559170688684298,0.9001971486892867
2024-10-02,0.2521798350915954,1.0200743149980591,0.8999957365900656
2024-10-03,0.7822942845277677,0.9738682892283861,0.8764742580611257
2024-10-04,0.5533818974793203,0.9626361874764707,0.9047915481195334
2024-10-07,0.0880579009204647,0.935527711963973,0.8743616476935224
2024-10-08,0.197161939847637,0.8937904758619103,0.8459949476060473
2024-10-09,0.983578375458644,0.8580902598481107,0.8233983402975643
2024-10-10,0.2289268996117369,0.8837439076948058,0.8044079048368322
2024-10-11,0.8445343736598849,0.849580762378088,0.7871630076678888
2024-10-14,0.6916265025179444,0.8609065034432194,0.7701519398635963
2024-10-15,0.1133473895911056,0.8560845268597714,0.7533764254456623
2024-10-16,0.2743078687566939,0.8222071790736407,0.7349724388824691
2024-10-17,0.7718887090328688,0.7957781059165285,0.7267024363435675
2024-10-18,0.3770498008232001,0.8077494322942943,0.7151062460436018
2024-10-21,1.0030090025481522,0.7872596334493999,0.7009493281674183
2024-10-22,0.2020379580377815,0.8282071145206488,0.7997072813471463
2024-10-23,0.2283070731332298,0.7987070147386824,0.7802096631409196
2024-10-24,0.3368360558854116,0.7731759426774716,0.7642445433935503
2024-10-25,0.1058424588474972,0.7547986833854232,0.7458747024771168
2024-10-28,0.3489114055908631,0.7309741151787051,0.7307256229065605
2024-10-29,0.2745413383707324,0.7179620666981489,0.716174682346372
2024-10-30,1.1396954728938589,0.7028601203263495,0.7099294584782491
2024-10-31,0.9380600896745416,0.7790603624783945,0.81361925060669
2024-11-01,0.9257567996649416,0.8116815867762782,0.8648055915697416
2024-11-04,0.5578828362529464,0.837610300284786,0.8417414462335113
2024-11-05,0.5646280260603334,0.824674734553721,0.8447241139267837
2024-11-06,1.1330879709182635,0.8138752993743446,0.8224917973390998
2024-11-07,1.6833396523556934,0.8660108904786485,0.9033015700730818
2024-11-08,0.7622985874587187,0.9967875096327674,0.8803102027272239
2024-11-11,1.2058839371179442,0.9804520950892226,0.9014165337364911
2024-11-12,2.1567095169652863,1.01440992184108,0.87644789908814
2024-11-13,0.1605355691903754,1.2016448678575382,1.179265495705875
2024-11-14,1.3619838267079996,1.1342091566009573,1.1345801686102017
2024-11-15,0.2749285462543421,1.1635584011568865,1.0948808292728662
2024-11-18,0.1126098751812839,1.10234080547383,1.0597794046136206
2024-11-19,0.6738879931804185,1.0437858196884684,1.0231272908174993
2024-11-20,0.2917701737873559,1.01522314999555,1.0202834955929931
2024-11-21,0.741220206767716,0.9691256186111559,0.9929138943098875
2024-11-22,0.9172178140492234,0.9543666355632978,0.9601072924066614
2024-11-25,0.4266161445903865,0.9582067795185774,0.9297313464405688
2024-11-26,0.5644222777316544,0.9234436322230447,0.901426349186902
2024-11-27,0.1775544220401405,0.9006937651963459,0.9001584873984588
2024-11-28,0.8477235983316259,0.8626147857651724,0.8763220208233877
2024-11-29,1.0279606367893936,0.8725186105362334,0.8519206696627529
2024-12-02,1.5529603860705077,0.9015148600878291,0.8292026990642868
2024-12-03,0.4161712702421514,1.0018074549272997,0.8087758131574752
2024-12-04,1.0703036919732118,0.9623323159512782,0.7889088566889711
2024-12-05,0.6240829256862112,0.9817993396510167,0.7710962014987579
2024-12-06,0.126688449017483,0.9561816995081845,0.754124363710702
2024-12-09,0.1897761254155277,0.9120222218000116,0.7379769081983119
2024-12-10,0.082609623542266,0.8735779832233032,0.7263371176789244
2024-12-11,0.3437414967694116,0.8370470212131775,0.7127227539683403
2024-12-12,0.1328063375794452,0.811487214087929,0.6995391774297146
2024-12-13,0.0996743565913166,0.7817267591858014,0.6871682360411534
2024-12-16,0.452407376186927,0.7543374643052922,0.6767358666334642
2024-12-17,0.3325501460903198,0.7441471487186849,0.6872527787169257
2024-12-18,0.0187647697739535,0.7281170880627598,0.6871554306130189
2024-12-19,1.356372249059556,0.7055793473571919,0.6756873673993912
2024-12-20,0.4270999300260459,0.8193091001735235,0.8365703899476333
2024-12-23,0.1811089428234346,0.7999572003141615,0.8296038166724166
2024-12-27,0.6805964840809604,0.7723835218880023,0.8104796338208621
2024-12-30,0.3769027541394708,0.7783182590324272,0.7904203251386716
2025-01-02,0.5785567675500403,0.7609114033119838,0.7840645690217787
2025-01-03,0.5939305207377921,0.7594284549810895,0.7659619223360021
2025-01-06,1.5458524857375562,0.7594002524459239,0.780761751301072
2025-01-07,0.6133687703335611,0.8929033237672505,0.7638660794940831
2025-01-08,0.052277975753828,0.8768940213494703,0.7473370667220252
2025-01-09,0.0631772668967498,0.8395183998697692,0.7316847944158575
2025-01-10,0.5048408427120625,0.8059570237890877,0.7173013172965119
2025-01-13,0.4061678376728855,0.7931314502726022,0.7288881133236841
2025-01-14,0.6854786413935826,0.7756085090632229,0.7302569438512537
2025-01-15,1.485360202466251,0.7814593387899808,0.7157234996325459
2025-01-16,0.3915154157434498,0.8984423809517557,0.7038245433390351
2025-01-17,1.193504411836379,0.867917399961358,0.691179558828481
2025-01-20,0.4149552040753221,0.9193632306670414,0.6808953193522166
2025-01-21,0.24595116713366,0.8877597141035123,0.6701954236378873
2025-01-22,1.0037353920434156,0.8529161213936912,0.6601460620783426
2025-01-23,0.7371734836838671,0.8815504200222724,0.6521833512741481
2025-01-24,0.0775565678680276,0.877434625018185,0.6443362860143884
2025-01-27,0.5283875312856885,0.8405259231895772,0.6369955747450957
2025-01-28,0.6948789475241127,0.8247981267156689,0.6602765265034082
2025-01-29,0.9610396860473208,0.8244290211327603,0.6515067303928799
2025-01-30,0.4135621402423133,0.8523191792942821,0.6442492576635687
2025-01-31,0.0223269500516189,0.8284003842385029,0.6365896073162816
2025-02-03,1.4078476198150665,0.7957417279084327,0.6291228275541577
2025-02-04,0.3608290755662542,0.8940744980287731,0.8159556297586512
2025-02-05,0.3723719130293237,0.8636315126250838,0.7973389805384509
2025-02-06,1.455543035538456,0.8359839110839368,0.7763857718266177
2025-02-07,0.5283667789478338,0.9328228005149626,0.7608421431734915
2025-02-10,0.5709115298107819,0.906133437927223,0.7694664107747381
2025-02-11,0.5737948689934184,0.8855252983786,0.7520703311527119
2025-02-12,0.4987996105058737,0.8677146938380422,0.7360732870035022
2025-02-13,2.0733080831344157,0.8470617307118945,0.7213354311878691
2025-02-14,0.4370030186266928,1.0567894972391987,0.7120292337694171
2025-02-17,1.256518128548749,1.0120954919507754,0.7185297591157838
2025-02-18,0.2033634480586327,1.0457922688688475,0.7068539069870756
2025-02-19,1.8149177577375732,0.9946164358395779,0.694438958951877
2025-02-20,0.5317779624667833,1.1159355017654393,0.966287950169207
2025-02-21,0.1214731131559584,1.0708326995879487,0.9590571330339609
2025-02-24,0.6189164907236869,1.0159895059628525,0.9305807980163671
2025-02-25,0.0698549705803801,0.9860341906213146,0.9059305403285969
2025-02-26,1.6982826817615648,0.9376961641928797,0.881043886123979
2025-02-27,1.0727581099725654,1.0527300997201936,0.8598313585518969
2025-02-28,0.0023903980828001,1.058826678803699,0.9388114726625562
2025-03-03,2.606756157845153,1.0037786435395963,0.9068167486332338
2025-03-04,3.6077803295197537,1.2857533349656138,0.9082285431703684
2025-03-05,3.3222814565563175,1.7236941417701632,1.7961754297966097
2025-03-06,1.4557137129561144,1.9749070447419086,1.7570113238697749
2025-03-07,1.7685362402572171,1.8973387594501636,1.6546526231004943
2025-03-10,1.7006378789645302,1.862959906224762,1.733635243183679
2025-03-11,1.3000473007488484,1.8250398635525729,1.78551901954668
2025-03-12,1.5449223485616206,1.752372009145425,1.764459529742923
2025-03-13,0.4830290364783129,1.7124559079445403,1.6645182153761164
2025-03-14,1.8426128178967511,1.6012162094357723,1.5745159660687915
2025-03-17,0.727116095993639,1.6184823173242444,1.4977729142971956
2025-03-18,0.971867954776804,1.527537501306224,1.410810431773372
2025-03-19,0.3970055943892293,1.4626115243780102,1.3344672420890855
2025-03-20,1.2483530648457055,1.3710492528720937,1.2700855518040104
2025-03-21,0.468376359342871,1.3509787705703888,1.3161670806966905
2025-03-24,0.1705983334626728,1.2729514889937918,1.2582125646849007
2025-03-25,1.1188767921674332,1.1927887308116694,1.1910284778755769
2025-03-26,1.1785412954611896,1.1837064266172224,1.1367030900767863
2025-03-27,0.7042951652534196,1.182705652239721,1.1922353255793963
2025-03-28,0.9624330075722682,1.1362368783409529,1.1688643899389461
2025-03-31,1.335725099134046,1.1182909096986886,1.182545065683818
2025-04-01,1.6844291067936223,1.1477222698967346,1.2594076227304283
2025-04-02,0.6638702418994303,1.2228520624786097,1.2094385312383964
2025-04-03,3.053858879899945,1.1695634762078806,1.180408358262046
2025-04-04,5.079904634021626,1.5127108814772732,1.7312516517183782
2025-04-07,4.215679015036202,2.259689864622088,2.7903995711444103
2025-04-08,2.4490473209217876,2.562275935806833,3.215444769017408
2025-04-09,3.050857432892815,2.510247389790783,2.998401125824623
2025-04-10,4.434082340157803,2.5494666179112278,3.0994955182093253
2025-04-11,0.9215769469908788,2.8212160770612176,2.942443171634159
2025-04-14,2.8104705250541526,2.61635847214682,2.7584922764167756
2025-04-15,1.4161788652361234,2.60386682572497,2.589079939300091
2025-04-16,0.2693326719099483,2.450559026738699,2.4117976061935136
2025-04-17,0.4946758717852925,2.263043715060409,2.240795813284257
2025-04-22,0.4125708579375617,2.0980151474973843,2.096385458348393
2025-04-23,3.0909115511265095,1.9440554274839281,1.9503839467983937
2025-04-24,0.4658071542978405,2.097557645261693,1.8684468260181526
2025-04-25,0.80321653239071,1.9452286123340177,1.7406043259122725
2025-04-28,0.1312873662841507,1.8198091034019372,1.624342468617174
2025-04-29,0.6897959282653499,1.6822827831489626,1.510869727747841
2025-04-30,0.3167675808945159,1.5748790356891662,1.4116271780083791
2025-05-02,2.5873446492770955,1.46148701488004,1.3170224058611406
2025-05-05,1.1108538327539232,1.6379127038587513,1.3109000139691447
2025-05-06,0.4072988678040122,1.573383599939224,1.2558741941870322
